"iso","scope","quintile","gender","year_survey","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","water_trucked","water_on_premises","water_distr","consume_distr","access_water_other_max","access_water_other_min","consume_bottled","access_water_daily","water_dist_continuity_jmp","improved_w_access_min","improved_w_access_max","access_water_piped_house_daily","access_water_piped_plot_daily","treat_water","water_meter","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","improved_san_min__hh","improved_san_max","improved_san_min_exclusive","improved_san_max_exclusive","access_latrines_unimproved_min","access_latrines_unimproved_max","access_latrines_unimproved_exclusive_min","no_sanitation_access"
"NIC","urban","3","female",2014,6142734,0.0563458521456656,1548.85129283017,1927.08333301544,10920.3083526902,31800,0.539,0.357,0,0.897,0.897,0.897,0.102,0.0447,NA,NA,NA,0.941,0.999,NA,NA,NA,NA,NA,0.333,0.154,0.18,0.18,NA,NA,NA,NA,0.668,0.668,NA,NA,0.332,0.332,NA,0.0261
"NIC","urban","4","female",2014,6142734,0.0573272915409686,2359.25114082554,2905.33326797485,16631.2527353582,51009.1671524048,0.589,0.357,0,0.946,0.946,0.946,0.0538,0.011,NA,NA,NA,0.957,1,NA,NA,NA,NA,NA,0.448,0.16,0.0888,0.0888,NA,NA,NA,NA,0.697,0.697,NA,NA,0.303,0.303,NA,0.0134
"NIC","urban","5","female",2014,6142734,0.0656747237083683,5757.50469236045,147812.5,31823.6309418876,295625,0.687,0.246,0.000388,0.933,0.933,0.933,0.0667,0.014,NA,NA,NA,0.947,1,NA,NA,NA,NA,NA,0.571,0.13,0.119,0.119,NA,NA,NA,NA,0.819,0.819,NA,NA,0.181,0.181,NA,0.0106
"NIC","urban","total","female",2014,6142734,0.255480503991132,2566.8601540417,147812.5,15922.8639438658,295625,0.588,0.319,9.95e-05,0.907,0.907,0.907,0.0902,0.0255,NA,NA,NA,0.932,0.997,NA,NA,NA,NA,NA,0.423,0.139,0.143,0.143,NA,NA,NA,NA,0.705,0.705,NA,NA,0.295,0.295,NA,0.022
"NIC","urban","1","male",2014,6142734,0.0268790405302129,318.927324856468,688,2172.79384000351,7690,0.442,0.285,0,0.727,0.727,0.727,0.246,0.0836,NA,NA,NA,0.81,0.973,NA,NA,NA,NA,NA,0.248,0.147,0.299,0.299,NA,NA,NA,NA,0.694,0.694,NA,NA,0.306,0.306,NA,0.0351
"NIC","urban","2","male",2014,6142734,0.0426981812886407,962.268413850417,1211.66666666667,6146.23493564028,13131.1665039062,0.485,0.374,0,0.859,0.859,0.859,0.132,0.056,NA,NA,NA,0.915,0.991,NA,NA,NA,NA,NA,0.23,0.157,0.235,0.235,NA,NA,NA,NA,0.622,0.622,NA,NA,0.378,0.378,NA,0.0402
"NIC","urban","3","male",2014,6142734,0.061858847191369,1585.69192579463,1927.63891601562,10290.4056584511,26238.2998046875,0.521,0.338,0,0.859,0.859,0.859,0.139,0.0357,NA,NA,NA,0.895,0.998,NA,NA,NA,NA,NA,0.309,0.124,0.212,0.212,NA,NA,NA,NA,0.645,0.645,NA,NA,0.355,0.355,NA,0.0424
"NIC","urban","4","male",2014,6142734,0.0751667215209099,2347.35561688344,2908.51391601562,15265.7637569547,33429.5,0.543,0.323,0,0.866,0.866,0.866,0.133,0.0448,NA,NA,NA,0.911,0.999,NA,NA,NA,NA,NA,0.392,0.138,0.193,0.193,NA,NA,NA,NA,0.723,0.723,NA,NA,0.277,0.277,NA,0.0298
"NIC","urban","5","male",2014,6142734,0.103538799415326,7440.7190165763,4e+05,39003.4557926862,853033.1875,0.678,0.241,0,0.919,0.919,0.919,0.0808,0.0259,NA,NA,NA,0.945,0.999,NA,NA,NA,NA,NA,0.509,0.227,0.116,0.116,NA,NA,NA,NA,0.852,0.852,NA,NA,0.148,0.148,NA,0.0115
"NIC","urban","total","male",2014,6142734,0.310040075106534,3531.38333759262,4e+05,19816.9816641517,853033.1875,0.567,0.302,0,0.869,0.869,0.869,0.126,0.0416,NA,NA,NA,0.911,0.995,NA,NA,NA,NA,NA,0.38,0.168,0.186,0.186,NA,NA,NA,NA,0.734,0.734,NA,NA,0.266,0.266,NA,0.0281
"NIC","country","2","male",2014,6142734,0.136062559176546,949.078540941643,1212.63887532552,6929.63648506188,15929.6666564941,0.304,0.227,0.000991,0.532,0.531,0.531,0.419,0.0391,NA,NA,NA,0.57,0.95,NA,NA,NA,NA,NA,0.0722,0.0576,0.335,0.335,NA,NA,NA,NA,0.465,0.465,NA,NA,0.535,0.535,NA,0.141
"NIC","country","3","male",2014,6142734,0.128732421038689,1556.77991311965,1927.63891601562,10644.2983147963,34388.166015625,0.282,0.237,0.00181,0.521,0.52,0.52,0.45,0.0533,NA,NA,NA,0.573,0.969,NA,NA,NA,NA,NA,0.148,0.0858,0.288,0.288,NA,NA,NA,NA,0.521,0.521,NA,NA,0.479,0.479,NA,0.0838
"NIC","country","4","male",2014,6142734,0.128869298503754,2359.73735372417,2908.51391601562,15488.3281229479,35268.166015625,0.369,0.278,0,0.647,0.647,0.647,0.302,0.0413,NA,NA,NA,0.688,0.948,NA,NA,NA,NA,NA,0.229,0.114,0.23,0.23,NA,NA,NA,NA,0.572,0.572,NA,NA,0.428,0.428,NA,0.0838
"NIC","country","5","male",2014,6142734,0.125934201461225,7302.20017355937,4e+05,37230.3462877485,1200000,0.579,0.232,0.000283,0.812,0.811,0.811,0.183,0.0329,NA,NA,NA,0.844,0.995,NA,NA,NA,NA,NA,0.421,0.211,0.139,0.139,NA,NA,NA,NA,0.771,0.771,NA,NA,0.229,0.229,NA,0.0196
"NIC","country","total","male",2014,6142734,0.665543378126119,2408.75538182343,4e+05,14053.9991829101,1200000,0.331,0.224,0.000605,0.556,0.555,0.555,0.395,0.0431,NA,NA,NA,0.598,0.95,NA,NA,NA,NA,NA,0.178,0.0997,0.256,0.256,NA,NA,NA,NA,0.533,0.533,NA,NA,0.467,0.467,NA,0.0928
"NIC","rural","1","all",2014,6142734,0.145465648057833,333.608312060674,689.814814249674,2379.0139392143,7270.83325195312,0.0916,0.153,0.000256,0.245,0.245,0.245,0.652,0.0359,NA,NA,NA,0.281,0.897,NA,NA,NA,NA,NA,0.00515,0.0249,0.274,0.274,NA,NA,NA,NA,0.304,0.304,NA,NA,0.696,0.696,NA,0.15
"NIC","rural","2","all",2014,6142734,0.108711907626631,944.99973715622,1212.63887532552,7141.42543625132,15929.6666564941,0.196,0.166,0.00124,0.363,0.361,0.361,0.579,0.0496,NA,NA,NA,0.411,0.94,NA,NA,NA,NA,NA,0,0.012,0.369,0.369,NA,NA,NA,NA,0.381,0.381,NA,NA,0.619,0.619,NA,0.167
"NIC","rural","3","all",2014,6142734,0.0817953006629654,1533.41862110454,1927.05554199219,10613.6104527619,34388.166015625,0.0773,0.168,0.00283,0.249,0.246,0.246,0.708,0.0791,NA,NA,NA,0.325,0.954,NA,NA,NA,NA,NA,0.00344,0.0469,0.36,0.36,NA,NA,NA,NA,0.41,0.41,NA,NA,0.59,0.59,NA,0.137
"NIC","country","2","female",2014,6142734,0.0639374408234535,965.207752046278,1204,7036.75231949313,16340,0.413,0.282,0,0.695,0.695,0.695,0.296,0.0701,NA,NA,NA,0.765,0.991,NA,NA,NA,NA,NA,0.261,0.0714,0.227,0.227,NA,NA,NA,NA,0.559,0.559,NA,NA,0.441,0.441,NA,0.0352
"NIC","country","3","female",2014,6142734,0.0712675789613113,1548.79416412916,1927.08333301544,10520.1255282936,31800,0.456,0.34,0,0.796,0.796,0.796,0.203,0.0611,NA,NA,NA,0.857,0.999,NA,NA,NA,NA,NA,0.267,0.128,0.22,0.22,NA,NA,NA,NA,0.616,0.616,NA,NA,0.384,0.384,NA,0.0641
"NIC","country","4","female",2014,6142734,0.0711307014962465,2403.49009071899,2905.33326797485,17094.7259546908,51009.1671524048,0.494,0.414,0.00248,0.91,0.908,0.908,0.0921,0.0166,NA,NA,NA,0.924,1,NA,NA,NA,NA,NA,0.363,0.135,0.129,0.129,NA,NA,NA,NA,0.626,0.626,NA,NA,0.374,0.374,NA,0.0696
"NIC","country","5","female",2014,6142734,0.0740657985387753,5573.46028890152,147812.5,30679.782399999,295625,0.645,0.257,0.000928,0.903,0.902,0.902,0.0967,0.0161,NA,NA,NA,0.918,0.999,NA,NA,NA,NA,NA,0.505,0.144,0.12,0.12,NA,NA,NA,NA,0.769,0.769,NA,NA,0.231,0.231,NA,0.0175
"NIC","country","total","female",2014,6142734,0.334456621873881,2305.64261586015,147812.5,14321.4866226738,295625,0.479,0.322,0.000843,0.802,0.801,0.801,0.194,0.0362,NA,NA,NA,0.837,0.995,NA,NA,NA,NA,NA,0.326,0.12,0.177,0.177,NA,NA,NA,NA,0.623,0.623,NA,NA,0.377,0.377,NA,0.0549
"NIC","rural","3","female",2014,6142734,0.0149217268156457,1548.57844074941,1925,9008.99732354459,15707.083190918,0.144,0.274,0,0.417,0.417,0.417,0.583,0.123,NA,NA,NA,0.54,1,NA,NA,NA,NA,NA,0.0189,0.0299,0.371,0.371,NA,NA,NA,NA,0.42,0.42,NA,NA,0.58,0.58,NA,0.207
"NIC","country","1","all",2014,6142734,0.2,326.367067280605,689.814814249674,2303.94109249418,7690,0.203,0.198,0.000186,0.401,0.401,0.401,0.519,0.0396,NA,NA,NA,0.441,0.92,NA,NA,NA,NA,NA,0.0846,0.0621,0.257,0.257,NA,NA,NA,NA,0.404,0.404,NA,NA,0.596,0.596,NA,0.119
"NIC","country","2","all",2014,6142734,0.2,954.234843344301,1212.63887532552,6963.88004668789,16340,0.339,0.245,0.000675,0.584,0.584,0.584,0.38,0.049,NA,NA,NA,0.633,0.963,NA,NA,NA,NA,NA,0.132,0.062,0.301,0.301,NA,NA,NA,NA,0.495,0.495,NA,NA,0.505,0.505,NA,0.107
"NIC","country","3","all",2014,6142734,0.2,1553.93428813593,1927.63891601562,10600.0508454617,34388.166015625,0.344,0.274,0.00116,0.619,0.618,0.618,0.362,0.0561,NA,NA,NA,0.674,0.98,NA,NA,NA,NA,NA,0.191,0.101,0.264,0.264,NA,NA,NA,NA,0.555,0.555,NA,NA,0.445,0.445,NA,0.0768
"NIC","country","4","all",2014,6142734,0.2,2375.29816809828,2908.51391601562,16059.6491462175,51009.1671524048,0.413,0.326,0.000882,0.74,0.739,0.739,0.227,0.0325,NA,NA,NA,0.772,0.967,NA,NA,NA,NA,NA,0.276,0.121,0.194,0.194,NA,NA,NA,NA,0.591,0.591,NA,NA,0.409,0.409,NA,0.0788
"NIC","country","5","all",2014,6142734,0.2,6661.99767344431,4e+05,34804.4825616213,1200000,0.604,0.241,0.000521,0.845,0.845,0.845,0.151,0.0267,NA,NA,NA,0.872,0.996,NA,NA,NA,NA,NA,0.452,0.186,0.132,0.132,NA,NA,NA,NA,0.77,0.77,NA,NA,0.23,0.23,NA,0.0188
"NIC","country","total","all",2014,6142734,1,2374.26863444728,4e+05,14143.4621284071,1200000,0.381,0.257,0.000685,0.638,0.637,0.637,0.328,0.0408,NA,NA,NA,0.678,0.965,NA,NA,NA,NA,NA,0.227,0.106,0.229,0.229,NA,NA,NA,NA,0.563,0.563,NA,NA,0.437,0.437,NA,0.0802
"NIC","country","1","female",2014,6142734,0.0541181662926747,284.64889065958,689.444444444444,1912.76142870904,7312.49983215332,0.343,0.311,0.000684,0.655,0.654,0.654,0.331,0.0167,NA,NA,NA,0.671,0.985,NA,NA,NA,NA,NA,0.188,0.114,0.204,0.204,NA,NA,NA,NA,0.506,0.506,NA,NA,0.494,0.494,NA,0.0978
"NIC","urban","5","all",2014,6142734,0.169213523123695,6787.43413931483,4e+05,36216.8403694852,853033.1875,0.681,0.243,0.00015,0.924,0.924,0.924,0.0753,0.0213,NA,NA,NA,0.946,1,NA,NA,NA,NA,NA,0.533,0.189,0.117,0.117,NA,NA,NA,NA,0.839,0.839,NA,NA,0.161,0.161,NA,0.0112
"NIC","country","1","male",2014,6142734,0.145881833707325,341.843368629636,689.814814249674,2449.05803788102,7690,0.151,0.156,0,0.307,0.307,0.307,0.59,0.0481,NA,NA,NA,0.355,0.896,NA,NA,NA,NA,NA,0.0462,0.0427,0.277,0.277,NA,NA,NA,NA,0.366,0.366,NA,NA,0.634,0.634,NA,0.127
"PAN","country","5","female",2018,4158783,0.0552226821168292,1139.56034485799,11125,4290.11156259624,51388,NA,0.99,0.000484,0.991,0.99,0.99,0.00703,0.00703,0.00288,0.916,1,0.997,0.997,NA,0.914,NA,NA,0.982,NA,0.937,0,0.0605,NA,0.926,0,0.0562,0.937,0.997,0.926,0.982,0.00288,0.0633,0.0175,0.00288
"PAN","country","2","male",2018,4158783,0.141911284782954,165.682921008937,215,1071.87221882596,2760,NA,0.929,0.00909,0.938,0.929,0.929,0.0252,0.0239,0.00164,0.755,1,0.953,0.955,NA,0.746,NA,NA,0.933,NA,0.642,0,0.33,NA,0.622,0,0.311,0.642,0.972,0.622,0.933,0.0279,0.358,0.067,0.0279
"PAN","country","3","male",2018,4158783,0.139790785101176,274.784467424982,345,1564.78601885375,4482,NA,0.961,0.0111,0.972,0.961,0.961,0.0201,0.018,0.00112,0.766,1,0.979,0.981,NA,0.759,NA,NA,0.968,NA,0.798,0,0.194,NA,0.784,0,0.184,0.798,0.993,0.784,0.968,0.00742,0.202,0.0322,0.00742
"PAN","country","total","female",2018,4158783,0.300785874734921,332.923271174897,11125,1549.43386214052,51388,NA,0.915,0.011,0.926,0.915,0.915,0.0211,0.0204,0.00254,0.777,1,0.935,0.936,NA,0.761,NA,NA,0.918,NA,0.737,0,0.224,NA,0.713,0,0.206,0.737,0.961,0.713,0.918,0.0389,0.263,0.0816,0.0389
"PAN","country","1","male",2018,4158783,0.135518273825571,58.6660487878874,115.714285714286,434.20788901399,1400,NA,0.719,0.0183,0.738,0.719,0.719,0.0443,0.0441,0.000124,0.552,1,0.764,0.764,NA,0.529,NA,NA,0.75,NA,0.317,0,0.5,NA,0.31,0,0.44,0.317,0.818,0.31,0.75,0.182,0.683,0.25,0.182
"PAN","country","total","male",2018,4158783,0.69944845366713,357.474730555708,22000,1709.98693987887,80090,NA,0.915,0.0101,0.925,0.915,0.915,0.023,0.0218,0.00222,0.767,1,0.936,0.938,NA,0.757,NA,NA,0.922,NA,0.711,0,0.245,NA,0.697,0,0.225,0.711,0.956,0.697,0.922,0.0439,0.289,0.0776,0.0439
"PAN","rural","1","all",2018,4158783,0.149221020398418,52.5229599161001,115.375,416.278996360462,1684,NA,0.667,0.00829,0.676,0.667,0.667,0.0378,0.0377,0.00132,0.485,1,0.705,0.705,NA,0.469,NA,NA,0.69,NA,0.2,0,0.558,NA,0.194,0,0.496,0.2,0.758,0.194,0.69,0.242,0.8,0.31,0.242
"PAN","rural","2","all",2018,4158783,0.072248986912109,160.353613139856,215,972.903962786316,2662,NA,0.874,0.0121,0.886,0.874,0.874,0.0416,0.0411,0.00323,0.698,1,0.915,0.916,NA,0.682,NA,NA,0.908,NA,0.462,0,0.483,NA,0.457,0,0.451,0.462,0.945,0.457,0.908,0.0553,0.538,0.092,0.0553
"PAN","country","5","male",2018,4158783,0.14497515708016,1182.1403165971,22000,4544.3710415538,80090,NA,0.977,0.00454,0.981,0.977,0.977,0.0143,0.0122,0.00601,0.903,1,0.989,0.991,NA,0.9,NA,NA,0.979,NA,0.929,0,0.0671,NA,0.917,0,0.0625,0.929,0.996,0.917,0.979,0.00362,0.0707,0.021,0.00362
"PAN","rural","4","all",2018,4158783,0.028447051995952,437.797981481872,600,1905.2238698392,4040,NA,0.922,0.0317,0.954,0.922,0.922,0.0462,0.0452,0.00862,0.745,1,0.967,0.968,NA,0.74,NA,NA,0.961,NA,0.746,0,0.235,NA,0.74,0,0.22,0.746,0.98,0.74,0.961,0.0196,0.254,0.0393,0.0196
"PAN","rural","5","all",2018,4158783,0.0185315839478284,1029.48939907892,10953,3786.0015295375,21850,NA,0.927,0.00866,0.935,0.927,0.927,0.0343,0.0268,0.00768,0.724,1,0.954,0.961,NA,0.718,NA,NA,0.962,NA,0.809,0,0.174,NA,0.794,0,0.168,0.809,0.983,0.794,0.962,0.0172,0.191,0.0378,0.0172
"PAN","rural","total","all",2018,4158783,0.360606626511431,162.984091256381,10953,872.38168496832,21850,NA,0.794,0.0126,0.806,0.794,0.794,0.0405,0.039,0.00348,0.609,1,0.833,0.834,NA,0.596,NA,NA,0.825,NA,0.421,0,0.45,NA,0.415,0,0.411,0.421,0.871,0.415,0.825,0.129,0.579,0.175,0.129
"PAN","rural","3","all",2018,4158783,0.042031897346278,272.371366647894,345,1380.84287145672,3309,NA,0.906,0.0152,0.922,0.906,0.906,0.0455,0.0405,0.00532,0.706,1,0.947,0.952,NA,0.696,NA,NA,0.956,NA,0.649,0,0.323,NA,0.645,0,0.311,0.649,0.973,0.645,0.956,0.0275,0.351,0.0444,0.0275
"PAN","rural","2","female",2018,4158783,0.0165085871149231,158.119418096259,215,873.948598078485,1999,NA,0.881,0.0231,0.904,0.881,0.881,0.0511,0.0511,0.000873,0.726,1,0.932,0.932,NA,0.689,NA,NA,0.899,NA,0.467,0,0.491,NA,0.458,0,0.441,0.467,0.958,0.458,0.899,0.0422,0.533,0.101,0.0422
"PAN","rural","3","female",2018,4158783,0.0109374377747185,278.341489689135,345,1421.49794861543,2890,NA,0.92,0.0245,0.944,0.92,0.92,0.0424,0.0403,0.00708,0.718,1,0.96,0.962,NA,0.716,NA,NA,0.958,NA,0.716,0,0.255,NA,0.707,0,0.251,0.716,0.971,0.707,0.958,0.0289,0.284,0.0421,0.0289
"PAN","rural","4","female",2018,4158783,0.00744782898554895,451.448035601206,595,1848.22957787294,3258,NA,0.919,0.0283,0.947,0.919,0.919,0.0326,0.0326,0.00429,0.714,1,0.951,0.951,NA,0.714,NA,NA,0.942,NA,0.777,0,0.189,NA,0.77,0,0.172,0.777,0.966,0.77,0.942,0.0338,0.223,0.058,0.0338
"PAN","rural","1","female",2018,4158783,0.0438315005175651,52.9279146149667,115.2,433.051185996059,1684,NA,0.675,0.00986,0.685,0.675,0.675,0.0328,0.0328,0.00397,0.484,1,0.708,0.708,NA,0.473,NA,NA,0.68,NA,0.212,0,0.546,NA,0.197,0,0.483,0.212,0.758,0.197,0.68,0.242,0.788,0.32,0.242
"PAN","country","1","all",2018,4158783,0.2,59.2447792009893,115.714285714286,440.310158525686,1684,NA,0.733,0.0175,0.751,0.733,0.733,0.0414,0.041,0.00176,0.567,1,0.774,0.774,NA,0.543,NA,NA,0.759,NA,0.35,0,0.477,NA,0.337,0,0.423,0.35,0.827,0.337,0.759,0.173,0.65,0.241,0.173
"PAN","country","2","all",2018,4158783,0.2,165.649846984916,215,1069.38544829616,3165,NA,0.927,0.00965,0.936,0.927,0.927,0.0257,0.0242,0.00122,0.758,1,0.951,0.952,NA,0.741,NA,NA,0.927,NA,0.646,0,0.33,NA,0.62,0,0.307,0.646,0.976,0.62,0.927,0.0241,0.354,0.0726,0.0241
"PAN","country","3","all",2018,4158783,0.2,274.346340490022,345,1541.07525364489,4482,NA,0.962,0.0107,0.973,0.962,0.962,0.0185,0.0169,0.00145,0.774,1,0.979,0.98,NA,0.766,NA,NA,0.964,NA,0.814,0,0.179,NA,0.794,0,0.17,0.814,0.993,0.794,0.964,0.00749,0.186,0.0359,0.00749
"PAN","country","4","all",2018,4158783,0.2,454.865137687832,600,2166.27931457047,5900,NA,0.971,0.0106,0.982,0.971,0.971,0.0142,0.014,0.00208,0.844,1,0.985,0.986,NA,0.838,NA,NA,0.975,NA,0.855,0,0.141,NA,0.842,0,0.133,0.855,0.996,0.842,0.975,0.00399,0.145,0.0251,0.00399
"PAN","country","5","all",2018,4158783,0.2,1170.38341537764,22000,4474.16658964548,80090,NA,0.981,0.00335,0.984,0.981,0.981,0.0122,0.0107,0.00509,0.907,1,0.991,0.993,NA,0.904,NA,NA,0.98,NA,0.931,0,0.0652,NA,0.919,0,0.0606,0.931,0.997,0.919,0.98,0.0034,0.0686,0.02,0.0034
"PAN","country","total","all",2018,4158783,1,350.089998369832,22000,1661.69484194995,80090,NA,0.915,0.0104,0.925,0.915,0.915,0.0224,0.0214,0.00232,0.77,1,0.936,0.937,NA,0.758,NA,NA,0.921,NA,0.719,0,0.239,NA,0.702,0,0.219,0.719,0.958,0.702,0.921,0.0423,0.281,0.0789,0.0423
"PAN","country","1","female",2018,4158783,0.064481726174429,60.4610702534616,115.2,453.135017283444,1684,NA,0.76,0.0157,0.775,0.76,0.76,0.0356,0.0349,0.00496,0.596,1,0.795,0.795,NA,0.569,NA,NA,0.777,NA,0.414,0,0.433,NA,0.388,0,0.389,0.414,0.847,0.388,0.777,0.153,0.586,0.223,0.153
"PAN","country","2","female",2018,4158783,0.0581737066265786,165.569213198522,215,1063.32275318589,3165,NA,0.921,0.0109,0.932,0.921,0.921,0.0269,0.0249,0.000268,0.765,1,0.946,0.948,NA,0.731,NA,NA,0.915,NA,0.653,0,0.331,NA,0.616,0,0.298,0.653,0.984,0.616,0.915,0.0156,0.347,0.0854,0.0156
"PAN","country","3","female",2018,4158783,0.0602092148988245,273.329118984729,345,1486.02476860758,3129,NA,0.963,0.00998,0.973,0.963,0.963,0.015,0.0147,0.00218,0.792,1,0.978,0.978,NA,0.781,NA,NA,0.956,NA,0.847,0,0.145,NA,0.815,0,0.141,0.847,0.992,0.815,0.956,0.00763,0.153,0.0441,0.00763
"PAN","country","4","female",2018,4158783,0.0598960656508247,459.008357489567,600,2005.72470602131,3974,NA,0.958,0.0167,0.974,0.958,0.958,0.0189,0.0189,0.00218,0.839,1,0.976,0.976,NA,0.832,NA,NA,0.975,NA,0.866,0,0.13,NA,0.851,0,0.124,0.866,0.996,0.851,0.975,0.00438,0.134,0.0252,0.00438
"PAN","urban","4","male",2018,4158783,0.119104711338772,456.644225352916,600,2289.48239337011,5900,NA,0.989,0.00281,0.992,0.989,0.989,0.00425,0.00425,0.000433,0.864,1,0.993,0.993,NA,0.858,NA,NA,0.976,NA,0.872,0,0.126,NA,0.858,0,0.118,0.872,0.998,0.858,0.976,0.00175,0.128,0.0236,0.00175
"PAN","urban","5","male",2018,4158783,0.129938014690475,1202.13615046711,22000,4632.50112134526,80090,NA,0.983,0.00399,0.987,0.983,0.983,0.0114,0.0101,0.00589,0.925,1,0.994,0.995,NA,0.921,NA,NA,0.98,NA,0.942,0,0.0556,NA,0.929,0,0.0505,0.942,0.998,0.929,0.98,0.00235,0.058,0.0203,0.00235
"PAN","urban","total","male",2018,4158783,0.436010650493604,472.320585846957,22000,2200.91187201612,80090,NA,0.973,0.00958,0.982,0.973,0.973,0.014,0.0131,0.00172,0.842,1,0.986,0.987,NA,0.833,NA,NA,0.965,NA,0.851,0,0.145,NA,0.833,0,0.133,0.851,0.996,0.833,0.965,0.00418,0.149,0.0345,0.00418
"PAN","country","4","male",2018,4158783,0.140103934349175,453.093862909553,600,2234.91828191193,5900,NA,0.978,0.00774,0.986,0.978,0.978,0.0119,0.0117,0.00203,0.847,1,0.99,0.99,NA,0.84,NA,NA,0.975,NA,0.849,0,0.147,NA,0.837,0,0.138,0.849,0.996,0.837,0.975,0.00381,0.151,0.025,0.00381
"PAN","rural","5","female",2018,4158783,0.00353319134645468,1115.96063935658,10953,3803.86168937994,18083,NA,0.958,0.00641,0.964,0.958,0.958,0.0161,0.0161,0.00972,0.738,1,0.974,0.974,NA,0.728,NA,NA,0.928,NA,0.776,0,0.198,NA,0.752,0,0.176,0.776,0.974,0.752,0.928,0.0255,0.224,0.0722,0.0255
"PAN","rural","total","female",2018,4158783,0.0972147200869468,150.898629424693,10953,803.848321832906,18083,NA,0.793,0.0164,0.809,0.793,0.793,0.0373,0.037,0.00405,0.606,1,0.83,0.83,NA,0.591,NA,NA,0.805,NA,0.422,0,0.441,NA,0.41,0,0.396,0.422,0.863,0.41,0.805,0.137,0.578,0.195,0.137
"PAN","rural","1","male",2018,4158783,0.105389519880853,52.3545392599189,115.375,409.303442818474,1400,NA,0.664,0.00762,0.672,0.664,0.664,0.04,0.0398,0.00017,0.485,1,0.704,0.704,NA,0.468,NA,NA,0.694,NA,0.195,0,0.563,NA,0.192,0,0.502,0.195,0.758,0.192,0.694,0.242,0.805,0.306,0.242
"PAN","rural","2","male",2018,4158783,0.0557570466456254,161.015312798329,215,1002.21148954809,2662,NA,0.872,0.00849,0.88,0.872,0.872,0.0385,0.0377,0.00402,0.689,1,0.909,0.91,NA,0.68,NA,NA,0.911,NA,0.46,0,0.48,NA,0.457,0,0.454,0.46,0.94,0.457,0.911,0.0596,0.54,0.0891,0.0596
"PAN","rural","3","male",2018,4158783,0.0310944595715595,270.271383237,345,1366.5424982463,3309,NA,0.902,0.0118,0.913,0.902,0.902,0.0467,0.0406,0.00468,0.701,1,0.942,0.948,NA,0.689,NA,NA,0.955,NA,0.625,0,0.348,NA,0.622,0,0.332,0.625,0.973,0.622,0.955,0.0269,0.375,0.0452,0.0269
"PAN","rural","4","male",2018,4158783,0.020999223010403,432.956694322155,600,1925.43812917188,4040,NA,0.923,0.033,0.956,0.923,0.923,0.0512,0.0499,0.0102,0.756,1,0.973,0.974,NA,0.75,NA,NA,0.968,NA,0.734,0,0.251,NA,0.729,0,0.238,0.734,0.986,0.729,0.968,0.0144,0.266,0.0324,0.0144
"PAN","rural","5","male",2018,4158783,0.0150371423896851,1009.11925369159,7283.33333333333,3781.79418786571,21850,NA,0.917,0.00934,0.927,0.917,0.917,0.0398,0.03,0.00706,0.719,1,0.947,0.957,NA,0.715,NA,NA,0.973,NA,0.818,0,0.167,NA,0.807,0,0.166,0.818,0.985,0.807,0.973,0.0147,0.182,0.0274,0.0147
"PAN","rural","total","male",2018,4158783,0.263437803173526,167.444686895168,7283.33333333333,897.676508200622,21850,NA,0.794,0.0111,0.805,0.794,0.794,0.0417,0.0398,0.00326,0.611,1,0.834,0.836,NA,0.599,NA,NA,0.833,NA,0.42,0,0.453,NA,0.416,0,0.416,0.42,0.874,0.416,0.833,0.126,0.58,0.167,0.126
"PAN","urban","1","all",2018,4158783,0.0507789796015821,78.9977703105956,115.714285714286,510.929036017718,1408,NA,0.881,0.038,0.919,0.881,0.881,0.0494,0.0484,0.00275,0.751,1,0.929,0.93,NA,0.707,NA,NA,0.915,NA,0.686,0,0.296,NA,0.658,0,0.258,0.686,0.982,0.658,0.915,0.0176,0.314,0.0848,0.0176
"PAN","urban","2","all",2018,4158783,0.127751013087891,168.645107222045,215,1123.95010039067,3165,NA,0.959,0.00814,0.967,0.959,0.959,0.0161,0.014,0,0.794,1,0.973,0.975,NA,0.777,NA,NA,0.939,NA,0.757,0,0.238,NA,0.719,0,0.221,0.757,0.995,0.719,0.939,0.00525,0.243,0.0609,0.00525
"PAN","urban","3","all",2018,4158783,0.157968102653722,274.871838336736,345,1583.70962682873,4482,NA,0.978,0.00945,0.987,0.978,0.978,0.0107,0.0101,0.00034,0.794,1,0.988,0.989,NA,0.786,NA,NA,0.967,NA,0.861,0,0.137,NA,0.837,0,0.13,0.861,0.998,0.837,0.967,0.00173,0.139,0.0335,0.00173
"PAN","urban","4","all",2018,4158783,0.171552948004048,457.695227672661,600,2209.56774474028,5900,NA,0.98,0.00689,0.987,0.98,0.98,0.00848,0.00848,0.000916,0.862,1,0.989,0.989,NA,0.855,NA,NA,0.977,NA,0.874,0,0.125,NA,0.86,0,0.118,0.874,0.999,0.86,0.977,0.00122,0.126,0.0225,0.00122
